idx,sentence,followup,response,stype,ftype,OP1_type,OP2_type,OP1,OP2,comments,slide_number_in_experiment,wide
41,I sometimes see a carpenter from my window...,but it's a different one each time.,7,S,F2,QA,IND,sometimes,a/an,,16,OP1_wide
41,I saw a carpenter from my window...,and I'm actually friends with that carpenter.,6,Sc,F1,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,,18,NA_CONTROL
41,I saw a carpenter from my window...,and I'm actually friends with that carpenter.,5,Sc,F1,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,,18,NA_CONTROL
41,I saw a carpenter from my window...,but it's a different one each time.,2,Sc,F2,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,,17,NA_CONTROL
41,I sometimes see a carpenter from my window...,and I'm actually friends with that carpenter.,4,S,F1,QA,IND,sometimes,a/an,,19,OP2_wide
41,I saw a carpenter from my window...,but it's a different one each time.,1,Sc,F2,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,,17,NA_CONTROL
41,I sometimes see a carpenter from my window...,and I'm actually friends with that carpenter.,7,S,F1,QA,IND,sometimes,a/an,,19,OP2_wide
41,I saw a carpenter from my window...,and I'm actually friends with that carpenter.,2,Sc,F1,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,,18,NA_CONTROL
41,I saw a carpenter from my window...,but it's a different one each time.,1,Sc,F2,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,,17,NA_CONTROL
41,I saw a carpenter from my window...,and I'm actually friends with that carpenter.,6,Sc,F1,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,,18,NA_CONTROL
41,I sometimes see a carpenter from my window...,and I'm actually friends with that carpenter.,6,S,F1,QA,IND,sometimes,a/an,,19,OP2_wide
41,I saw a carpenter from my window...,and I'm actually friends with that carpenter.,5,Sc,F1,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,,18,NA_CONTROL
42,I ate a few flavours from St Viateur...,because I really like those flavours.,7,Sc,F1,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,,22,NA_CONTROL
42,I ate a few flavours from St Viateur...,and it's different flavours each time.,1,Sc,F2,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,Unnaturally poor grammar at the very least.,12,NA_CONTROL
42,I ate a few flavours from St Viateur...,because I really like those flavours.,2,Sc,F1,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,,22,NA_CONTROL
42,I sometimes eat a few flavours from St Viateur...,because I really like those flavours.,5,S,F1,QA,QD,sometimes,a few,,13,OP2_wide
42,I sometimes eat a few flavours from St Viateur...,and it's different flavours each time.,7,S,F2,QA,QD,sometimes,a few,Both sentences relate to each other,17,OP1_wide
42,I ate a few flavours from St Viateur...,because I really like those flavours.,2,Sc,F1,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,,22,NA_CONTROL
42,I ate a few flavours from St Viateur...,and it's different flavours each time.,7,Sc,F2,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,,12,NA_CONTROL
42,I sometimes eat a few flavours from St Viateur...,because I really like those flavours.,5,S,F1,QA,QD,sometimes,a few,,13,OP2_wide
42,I sometimes eat a few flavours from St Viateur...,and it's different flavours each time.,6,S,F2,QA,QD,sometimes,a few,,17,OP1_wide
42,I sometimes eat a few flavours from St Viateur...,and it's different flavours each time.,6,S,F2,QA,QD,sometimes,a few,,17,OP1_wide
42,I ate a few flavours from St Viateur...,because I really like those flavours.,6,Sc,F1,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,,22,NA_CONTROL
42,I ate a few flavours from St Viateur...,and it's different flavours each time.,4,Sc,F2,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,"...it feels stilted. And for that matter, like it's repeating itself. That said, I have seen people that write like this.",12,NA_CONTROL
42,I ate a few flavours from St Viateur...,and it's different flavours each time.,6,Sc,F2,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,,12,NA_CONTROL
42,I ate a few flavours from St Viateur...,and it's different flavours each time.,3,Sc,F2,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,,12,NA_CONTROL
42,I sometimes eat a few flavours from St Viateur...,and it's different flavours each time.,5,S,F2,QA,QD,sometimes,a few,,17,OP1_wide
42,I sometimes eat a few flavours from St Viateur...,and it's different flavours each time.,7,S,F2,QA,QD,sometimes,a few,,17,OP1_wide
42,I sometimes eat a few flavours from St Viateur...,and it's different flavours each time.,5,S,F2,QA,QD,sometimes,a few,,17,OP1_wide
42,I ate a few flavours from St Viateur...,because I really like those flavours.,5,Sc,F1,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,"Should be ""their"" rather than ""those""",22,NA_CONTROL
42,I ate a few flavours from St Viateur...,and it's different flavours each time.,7,Sc,F2,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,,12,NA_CONTROL
42,I sometimes eat a few flavours from St Viateur...,and it's different flavours each time.,6,S,F2,QA,QD,sometimes,a few,,17,OP1_wide
42,I ate a few flavours from St Viateur...,and it's different flavours each time.,2,Sc,F2,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,'and they were different...' would make it sound naturally English and would actually make sense,12,NA_CONTROL
42,I sometimes eat a few flavours from St Viateur...,because I really like those flavours.,7,S,F1,QA,QD,sometimes,a few,,13,OP2_wide
42,I ate a few flavours from St Viateur...,because I really like those flavours.,2,Sc,F1,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,'and they were great!',22,NA_CONTROL
42,I sometimes eat a few flavours from St Viateur...,and it's different flavours each time.,5,S,F2,QA,QD,sometimes,a few,,17,OP1_wide
42,I ate a few flavours from St Viateur...,because I really like those flavours.,6,Sc,F1,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,,22,NA_CONTROL
42,I sometimes eat a few flavours from St Viateur...,because I really like those flavours.,4,S,F1,QA,QD,sometimes,a few,It makes sense to wag the flavours you like ,13,OP2_wide
42,I sometimes eat a few flavours from St Viateur...,because I really like those flavours.,7,S,F1,QA,QD,sometimes,a few,,13,OP2_wide
42,I sometimes eat a few flavours from St Viateur...,because I really like those flavours.,6,S,F1,QA,QD,sometimes,a few,,13,OP2_wide
42,I sometimes eat a few flavours from St Viateur...,because I really like those flavours.,6,S,F1,QA,QD,sometimes,a few,,13,OP2_wide
42,I ate a few flavours from St Viateur...,because I really like those flavours.,6,Sc,F1,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,,22,NA_CONTROL
42,I sometimes eat a few flavours from St Viateur...,and it's different flavours each time.,3,S,F2,QA,QD,sometimes,a few,,17,OP1_wide
42,I sometimes eat a few flavours from St Viateur...,because I really like those flavours.,5,S,F1,QA,QD,sometimes,a few,sounds natural but is an odd explanation,13,OP2_wide
42,I ate a few flavours from St Viateur...,because I really like those flavours.,4,Sc,F1,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,,22,NA_CONTROL
42,I sometimes eat a few flavours from St Viateur...,and it's different flavours each time.,2,S,F2,QA,QD,sometimes,a few,Does sound right not logivcal,17,OP1_wide
42,I sometimes eat a few flavours from St Viateur...,because I really like those flavours.,7,S,F1,QA,QD,sometimes,a few,,13,OP2_wide
42,I sometimes eat a few flavours from St Viateur...,and it's different flavours each time.,3,S,F2,QA,QD,sometimes,a few,,17,OP1_wide
42,I sometimes eat a few flavours from St Viateur...,and it's different flavours each time.,3,S,F2,QA,QD,sometimes,a few,"""I eat a few flavours from St Viateur""
""Sometimes I different flavors too""",17,OP1_wide
42,I ate a few flavours from St Viateur...,and it's different flavours each time.,5,Sc,F2,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,,12,NA_CONTROL
42,I ate a few flavours from St Viateur...,and it's different flavours each time.,6,Sc,F2,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,,12,NA_CONTROL
42,I sometimes eat a few flavours from St Viateur...,and it's different flavours each time.,6,S,F2,QA,QD,sometimes,a few,,17,OP1_wide
43,I liked most songs on Mario's playlist...,"because they're hip-hop songs, and now and then I enjoy hip-hop.",5,Sc,F1,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,fan of S. N double O. P,14,NA_CONTROL
43,I sometimes like most songs on Mario's playlist...,even though it's a different set of songs each time.,6,S,F2,QA,QD,sometimes,most,easy to have similar taste to Mario,19,OP1_wide
43,I liked most songs on Mario's playlist...,even though it's a different set of songs each time.,3,Sc,F2,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,Ehhh are there multiple playlists by Mario? Sounds like they're referring to one playlist at first. Or Mario frequently edits their playlists.,18,NA_CONTROL
43,I liked most songs on Mario's playlist...,even though it's a different set of songs each time.,3,Sc,F2,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,,18,NA_CONTROL
43,I liked most songs on Mario's playlist...,"because they're hip-hop songs, and now and then I enjoy hip-hop.",4,Sc,F1,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,,14,NA_CONTROL
43,I sometimes like most songs on Mario's playlist...,even though it's a different set of songs each time.,6,S,F2,QA,QD,sometimes,most,,19,OP1_wide
43,I liked most songs on Mario's playlist...,even though it's a different set of songs each time.,6,Sc,F2,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,Clearly Mario changes the songs on his playlist frequently.,18,NA_CONTROL
43,I sometimes like most songs on Mario's playlist...,"because they're hip-hop songs, and now and then I enjoy hip-hop.",4,S,F1,QA,QD,sometimes,most,Still difficult to judge as the first phrase is unnatural.,12,OP2_wide
43,I liked most songs on Mario's playlist...,"because they're hip-hop songs, and now and then I enjoy hip-hop.",4,Sc,F1,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,,14,NA_CONTROL
43,I sometimes like most songs on Mario's playlist...,even though it's a different set of songs each time.,3,S,F2,QA,QD,sometimes,most,,19,OP1_wide
43,I liked most songs on Mario's playlist...,"because they're hip-hop songs, and now and then I enjoy hip-hop.",6,Sc,F1,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,,14,NA_CONTROL
43,I sometimes like most songs on Mario's playlist...,even though it's a different set of songs each time.,2,S,F2,QA,QD,sometimes,most,,19,OP1_wide
43,I liked most songs on Mario's playlist...,"because they're hip-hop songs, and now and then I enjoy hip-hop.",7,Sc,F1,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,,14,NA_CONTROL
43,I sometimes like most songs on Mario's playlist...,even though it's a different set of songs each time.,7,S,F2,QA,QD,sometimes,most,,19,OP1_wide
43,I liked most songs on Mario's playlist...,even though it's a different set of songs each time.,6,Sc,F2,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,,18,NA_CONTROL
43,I sometimes like most songs on Mario's playlist...,"because they're hip-hop songs, and now and then I enjoy hip-hop.",6,S,F1,QA,QD,sometimes,most,Pretty good continuation. ,12,OP2_wide
43,I liked most songs on Mario's playlist...,even though it's a different set of songs each time.,5,Sc,F2,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,,18,NA_CONTROL
43,I liked most songs on Mario's playlist...,"because they're hip-hop songs, and now and then I enjoy hip-hop.",5,Sc,F1,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,,14,NA_CONTROL
43,I sometimes like most songs on Mario's playlist...,even though it's a different set of songs each time.,6,S,F2,QA,QD,sometimes,most,,19,OP1_wide
43,I sometimes like most songs on Mario's playlist...,"because they're hip-hop songs, and now and then I enjoy hip-hop.",2,S,F1,QA,QD,sometimes,most,,12,OP2_wide
43,I sometimes like most songs on Mario's playlist...,"because they're hip-hop songs, and now and then I enjoy hip-hop.",4,S,F1,QA,QD,sometimes,most,,12,OP2_wide
43,I liked most songs on Mario's playlist...,even though it's a different set of songs each time.,7,Sc,F2,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,,18,NA_CONTROL
43,I liked most songs on Mario's playlist...,"because they're hip-hop songs, and now and then I enjoy hip-hop.",6,Sc,F1,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,,14,NA_CONTROL
43,I sometimes like most songs on Mario's playlist...,even though it's a different set of songs each time.,5,S,F2,QA,QD,sometimes,most,,19,OP1_wide
43,I sometimes like most songs on Mario's playlist...,"because they're hip-hop songs, and now and then I enjoy hip-hop.",7,S,F1,QA,QD,sometimes,most,,12,OP2_wide
43,I liked most songs on Mario's playlist...,"because they're hip-hop songs, and now and then I enjoy hip-hop.",6,Sc,F1,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,,14,NA_CONTROL
43,I sometimes like most songs on Mario's playlist...,even though it's a different set of songs each time.,4,S,F2,QA,QD,sometimes,most,,19,OP1_wide
44,I occasionally dance with all my siblings...,although each time it's with a different one.,3,S,F2,QA,QD,occasionally,all,,10,OP1_wide
44,I danced with all my siblings...,together on New Year's Eve.,6,Sc,F1,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,,17,NA_CONTROL
44,I danced with all my siblings...,together on New Year's Eve.,7,Sc,F1,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,,17,NA_CONTROL
44,I occasionally dance with all my siblings...,although each time it's with a different one.,2,S,F2,QA,QD,occasionally,all,,10,OP1_wide
44,I occasionally dance with all my siblings...,although each time it's with a different one.,3,S,F2,QA,QD,occasionally,all,,10,OP1_wide
44,I occasionally dance with all my siblings...,together on New Year's Eve.,4,S,F1,QA,QD,occasionally,all,The sentence is correct but the flow isn't quite right.,10,OP2_wide
44,I danced with all my siblings...,although each time it's with a different one.,6,Sc,F2,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,The sentences do relate to each other it's just bit a natural phrase. I read it with sarcasm.,12,NA_CONTROL
44,I danced with all my siblings...,together on New Year's Eve.,5,Sc,F1,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,,17,NA_CONTROL
44,I occasionally dance with all my siblings...,together on New Year's Eve.,6,S,F1,QA,QD,occasionally,all,,10,OP2_wide
44,I danced with all my siblings...,although each time it's with a different one.,5,Sc,F2,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,,12,NA_CONTROL
44,I occasionally dance with all my siblings...,although each time it's with a different one.,2,S,F2,QA,QD,occasionally,all,"strange wording, if the second phrase was true it would be more efficient to say I dance with my siblings individually",10,OP1_wide
44,I occasionally dance with all my siblings...,together on New Year's Eve.,3,S,F1,QA,QD,occasionally,all,,10,OP2_wide
44,I danced with all my siblings...,although each time it's with a different one.,6,Sc,F2,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,"Eventually, you danced with all of your siblings all at separate times.
",12,NA_CONTROL
44,I danced with all my siblings...,together on New Year's Eve.,3,Sc,F1,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,,17,NA_CONTROL
44,I occasionally dance with all my siblings...,together on New Year's Eve.,5,S,F1,QA,QD,occasionally,all,,10,OP2_wide
44,I danced with all my siblings...,although each time it's with a different one.,5,Sc,F2,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,,12,NA_CONTROL
44,I occasionally dance with all my siblings...,together on New Year's Eve.,4,S,F1,QA,QD,occasionally,all,,10,OP2_wide
44,I danced with all my siblings...,although each time it's with a different one.,6,Sc,F2,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,,12,NA_CONTROL
44,I occasionally dance with all my siblings...,although each time it's with a different one.,3,S,F2,QA,QD,occasionally,all,,10,OP1_wide
44,I occasionally dance with all my siblings...,together on New Year's Eve.,6,S,F1,QA,QD,occasionally,all,,10,OP2_wide
44,I danced with all my siblings...,although each time it's with a different one.,2,Sc,F2,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,,12,NA_CONTROL
44,I occasionally dance with all my siblings...,although each time it's with a different one.,7,S,F2,QA,QD,occasionally,all,,10,OP1_wide
44,I occasionally dance with all my siblings...,although each time it's with a different one.,1,S,F2,QA,QD,occasionally,all,,10,OP1_wide
44,I occasionally dance with all my siblings...,together on New Year's Eve.,4,S,F1,QA,QD,occasionally,all,,10,OP2_wide
44,I danced with all my siblings...,although each time it's with a different one.,2,Sc,F2,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,,12,NA_CONTROL
44,I danced with all my siblings...,together on New Year's Eve.,6,Sc,F1,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,Natural like something you would do,17,NA_CONTROL
44,I danced with all my siblings...,together on New Year's Eve.,5,Sc,F1,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,,17,NA_CONTROL
44,I danced with all my siblings...,together on New Year's Eve.,6,Sc,F1,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,,17,NA_CONTROL
44,I occasionally dance with all my siblings...,together on New Year's Eve.,3,S,F1,QA,QD,occasionally,all,,10,OP2_wide
44,I danced with all my siblings...,although each time it's with a different one.,4,Sc,F2,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,,12,NA_CONTROL
44,I danced with all my siblings...,together on New Year's Eve.,7,Sc,F1,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,Completely natural. ,17,NA_CONTROL
44,I danced with all my siblings...,together on New Year's Eve.,7,Sc,F1,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,,17,NA_CONTROL
44,I occasionally dance with all my siblings...,together on New Year's Eve.,5,S,F1,QA,QD,occasionally,all,,10,OP2_wide
44,I danced with all my siblings...,although each time it's with a different one.,4,Sc,F2,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,,12,NA_CONTROL
44,I occasionally dance with all my siblings...,although each time it's with a different one.,4,S,F2,QA,QD,occasionally,all,,10,OP1_wide
